refDes,week,delivered_human,c1_expected_human,pct_technical,c3_expected_human,pct_retention,pct_science,pct_climatology
RS01SUM1-LJ01B-12-VEL3DB104,2026-08-03,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,99.6,
RS01SUM1-LJ01B-12-VEL3DB104,2026-08-10,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS01SUM1-LJ01B-12-VEL3DB104,2026-08-17,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,99.8,
RS01SUM1-LJ01B-12-VEL3DB104,2026-08-24,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,99.9,
RS01SUM1-LJ01B-12-VEL3DB104,2026-08-31,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,99.9,
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-08,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-15,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-22,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-06-29,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-06,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-13,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-20,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-07-27,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-08-03,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-08-10,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-08-17,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-08-24,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03AXBS-MJ03A-12-VEL3DB301,2026-08-31,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-06-08,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-06-15,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-06-22,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-06-29,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-07-06,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-07-13,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-07-20,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-07-27,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-08-03,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-08-10,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-08-17,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-08-24,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
RS03INT2-MJ03D-12-VEL3DB304,2026-08-31,64.4 MiB,64.4 MiB,100.0,64.4 MiB,100.0,100.0,
CE04OSBP-LJ01C-07-VEL3DC107,2026-06-08,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-06-15,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-06-22,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-06-29,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-07-06,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-07-13,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-07-20,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-07-27,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-08-03,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-08-10,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-08-17,204 MiB,210 MiB,97.1,210 MiB,97.1,,
CE04OSBP-LJ01C-07-VEL3DC107,2026-08-24,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE04OSBP-LJ01C-07-VEL3DC107,2026-08-31,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-06-08,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-06-15,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-06-22,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-06-29,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-07-06,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-07-13,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-07-20,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-07-27,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-08-03,210 MiB,210 MiB,100.0,210 MiB,100.0,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-08-10,205 MiB,210 MiB,97.6,210 MiB,97.6,87.5,
CE02SHBP-LJ01D-07-VEL3DC108,2026-08-17,210 MiB,210 MiB,100.0,210 MiB,100.0,,
CE02SHBP-LJ01D-07-VEL3DC108,2026-08-24,210 MiB,210 MiB,100.0,210 MiB,100.0,75.0,
CE02SHBP-LJ01D-07-VEL3DC108,2026-08-31,210 MiB,210 MiB,100.0,210 MiB,100.0,75.0,
RS01SBPS-SF01A-4B-VELPTD102,2026-06-08,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS01SBPS-SF01A-4B-VELPTD102,2026-06-15,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS01SBPS-SF01A-4B-VELPTD102,2026-06-22,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS01SBPS-SF01A-4B-VELPTD102,2026-06-29,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS01SBPS-SF01A-4B-VELPTD102,2026-07-06,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS01SBPS-SF01A-4B-VELPTD102,2026-07-13,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS01SBPS-SF01A-4B-VELPTD102,2026-07-20,28.53 MiB,33.6 MiB,84.9,33.6 MiB,84.9,,
RS01SBPS-SF01A-4B-VELPTD102,2026-07-27,30.2 MiB,33.6 MiB,89.9,33.6 MiB,89.9,,
RS01SBPS-SF01A-4B-VELPTD102,2026-08-03,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS01SBPS-SF01A-4B-VELPTD102,2026-08-10,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS01SBPS-SF01A-4B-VELPTD102,2026-08-17,32.9 MiB,33.6 MiB,97.9,33.6 MiB,97.9,,
RS01SBPS-SF01A-4B-VELPTD102,2026-08-24,0 bytes,33.6 MiB,0.0,33.6 MiB,0.0,,
RS01SBPS-SF01A-4B-VELPTD102,2026-08-31,0 bytes,33.6 MiB,0.0,33.6 MiB,0.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-06-08,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-06-15,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-06-22,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-06-29,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-07-06,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-07-13,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-07-20,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-07-27,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-08-03,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-08-10,3.5 MiB,33.6 MiB,10.4,33.6 MiB,10.4,,
CE04OSPS-SF01B-4B-VELPTD106,2026-08-17,0 bytes,33.6 MiB,0.0,33.6 MiB,0.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-08-24,0 bytes,33.6 MiB,0.0,33.6 MiB,0.0,,
CE04OSPS-SF01B-4B-VELPTD106,2026-08-31,0 bytes,33.6 MiB,0.0,33.6 MiB,0.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-06-08,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-06-15,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-06-22,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-06-29,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-07-06,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-07-13,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-07-20,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-07-27,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-08-03,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-08-10,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-08-17,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-08-24,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
RS03AXPS-SF03A-4B-VELPTD302,2026-08-31,33.6 MiB,33.6 MiB,100.0,33.6 MiB,100.0,,
