refDes,week,pct_science
CE04OSPS-SF01B-2A-CTDPFA107,2026-05-25,100.0
CE04OSPS-SF01B-2A-CTDPFA107,2026-06-01,100.0
CE04OSPS-SF01B-2A-CTDPFA107,2026-06-08,100.0
CE04OSPS-SF01B-2A-CTDPFA107,2026-06-15,100.0
CE04OSPS-SF01B-2A-CTDPFA107,2026-06-22,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-10-06,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-10-13,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-10-20,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-10-27,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-11-03,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-11-10,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-11-17,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-11-24,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-01,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-08,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-15,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-22,100.0
CE04OSPS-SF01B-2B-PHSENA108,2025-12-29,100.0
CE04OSPS-SF01B-2B-PHSENA108,2026-01-05,100.0
CE04OSPS-SF01B-2B-PHSENA108,2026-01-12,100.0
CE04OSPS-SF01B-2B-PHSENA108,2026-01-19,100.0
CE04OSPS-SF01B-2B-PHSENA108,2026-01-26,96.1
CE04OSPS-SF01B-2B-PHSENA108,2026-02-02,97.4
CE04OSPS-SF01B-2B-PHSENA108,2026-02-09,96.5
CE04OSPS-SF01B-2B-PHSENA108,2026-02-16,98.2
CE04OSPS-SF01B-2B-PHSENA108,2026-02-23,98.0
CE04OSPS-SF01B-2B-PHSENA108,2026-03-02,91.2
CE04OSPS-SF01B-2B-PHSENA108,2026-03-09,97.8
CE04OSPS-SF01B-2B-PHSENA108,2026-03-16,95.7
CE04OSPS-SF01B-2B-PHSENA108,2026-03-23,49.8
CE04OSPS-SF01B-2B-PHSENA108,2026-03-30,23.1
CE04OSPS-SF01B-2B-PHSENA108,2026-04-06,20.6
CE04OSPS-SF01B-2B-PHSENA108,2026-04-13,26.0
CE04OSPS-SF01B-2B-PHSENA108,2026-04-20,28.6
CE04OSPS-SF01B-2B-PHSENA108,2026-04-27,22.5
CE04OSPS-SF01B-2B-PHSENA108,2026-05-04,20.0
CE04OSPS-SF01B-2B-PHSENA108,2026-05-11,13.6
CE04OSPS-SF01B-2B-PHSENA108,2026-05-18,18.8
CE04OSPS-SF01B-2B-PHSENA108,2026-05-25,24.7
CE04OSPS-SF01B-2B-PHSENA108,2026-06-01,23.2
CE04OSPS-SF01B-2B-PHSENA108,2026-06-08,19.1
CE04OSPS-SF01B-2B-PHSENA108,2026-06-15,27.3
CE04OSPS-SF01B-2B-PHSENA108,2026-06-22,27.6
CE04OSPS-SF01B-3A-FLORTD104,2025-10-06,74.5
CE04OSPS-SF01B-3A-FLORTD104,2025-10-13,73.0
CE04OSPS-SF01B-3A-FLORTD104,2025-10-20,73.1
CE04OSPS-SF01B-3A-FLORTD104,2025-10-27,72.9
CE04OSPS-SF01B-3A-FLORTD104,2025-11-03,71.9
CE04OSPS-SF01B-3A-FLORTD104,2025-11-10,74.3
CE04OSPS-SF01B-3A-FLORTD104,2025-11-17,74.5
CE04OSPS-SF01B-3A-FLORTD104,2025-11-24,64.2
CE04OSPS-SF01B-3A-FLORTD104,2025-12-01,75.0
CE04OSPS-SF01B-3A-FLORTD104,2025-12-08,75.5
CE04OSPS-SF01B-3A-FLORTD104,2025-12-15,74.8
CE04OSPS-SF01B-3A-FLORTD104,2025-12-22,75.1
CE04OSPS-SF01B-3A-FLORTD104,2025-12-29,74.8
CE04OSPS-SF01B-3A-FLORTD104,2026-01-05,73.7
CE04OSPS-SF01B-3A-FLORTD104,2026-01-12,73.9
CE04OSPS-SF01B-3A-FLORTD104,2026-01-19,74.3
CE04OSPS-SF01B-3A-FLORTD104,2026-01-26,74.0
CE04OSPS-SF01B-3A-FLORTD104,2026-02-02,74.0
CE04OSPS-SF01B-3A-FLORTD104,2026-02-09,73.8
CE04OSPS-SF01B-3A-FLORTD104,2026-02-16,73.5
CE04OSPS-SF01B-3A-FLORTD104,2026-02-23,75.2
CE04OSPS-SF01B-3A-FLORTD104,2026-03-02,75.3
CE04OSPS-SF01B-3A-FLORTD104,2026-03-09,74.3
CE04OSPS-SF01B-3A-FLORTD104,2026-03-16,74.8
CE04OSPS-SF01B-3A-FLORTD104,2026-03-23,75.1
CE04OSPS-SF01B-3A-FLORTD104,2026-03-30,76.1
CE04OSPS-SF01B-3A-FLORTD104,2026-04-06,73.4
CE04OSPS-SF01B-3A-FLORTD104,2026-04-13,75.1
CE04OSPS-SF01B-3A-FLORTD104,2026-04-20,73.8
CE04OSPS-SF01B-3A-FLORTD104,2026-04-27,73.5
CE04OSPS-SF01B-3A-FLORTD104,2026-05-04,73.4
CE04OSPS-SF01B-3A-FLORTD104,2026-05-11,68.9
CE04OSPS-SF01B-3A-FLORTD104,2026-05-18,65.0
CE04OSPS-SF01B-3A-FLORTD104,2026-05-25,67.4
CE04OSPS-SF01B-3A-FLORTD104,2026-06-01,69.9
CE04OSPS-SF01B-3A-FLORTD104,2026-06-08,70.1
CE04OSPS-SF01B-3A-FLORTD104,2026-06-15,67.7
CE04OSPS-SF01B-3A-FLORTD104,2026-06-22,70.6
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-22,98.6
CE04OSPS-SF01B-3B-OPTAAD105,2026-06-29,98.6
CE04OSPS-SF01B-3C-PARADA102,2025-10-06,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-10-13,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-10-20,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-10-27,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-11-03,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-11-10,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-11-17,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-11-24,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-12-01,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-12-08,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-12-15,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-12-22,0.0
CE04OSPS-SF01B-3C-PARADA102,2025-12-29,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-01-05,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-01-12,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-01-19,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-01-26,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-02-02,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-02-09,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-02-16,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-02-23,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-03-02,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-03-09,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-03-16,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-03-23,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-03-30,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-04-06,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-04-13,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-04-20,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-04-27,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-05-04,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-05-11,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-05-18,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-05-25,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-06-01,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-06-08,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-06-15,0.0
CE04OSPS-SF01B-3C-PARADA102,2026-06-22,0.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-10-06,99.9
CE04OSPS-SF01B-4A-NUTNRA102,2025-10-13,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-10-20,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-10-27,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-11-03,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-11-10,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-11-17,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-11-24,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-01,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-08,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-15,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-22,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2025-12-29,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-01-05,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-01-12,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-01-19,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-01-26,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-02-02,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-02-09,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-02-16,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-02-23,99.3
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-02,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-09,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-16,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-23,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-03-30,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-04-06,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-04-13,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-04-20,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-04-27,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-05-04,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-05-11,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-05-18,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-05-25,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-06-01,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-06-08,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-06-15,100.0
CE04OSPS-SF01B-4A-NUTNRA102,2026-06-22,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-10-06,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-10-13,97.4
CE04OSPS-SF01B-4F-PCO2WA102,2025-10-20,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-10-27,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-11-03,98.6
CE04OSPS-SF01B-4F-PCO2WA102,2025-11-10,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-11-17,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-11-24,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-01,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-08,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-15,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-22,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2025-12-29,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-01-05,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-01-12,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-01-19,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-01-26,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-02-02,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-02-09,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-02-16,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-02-23,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-02,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-09,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-16,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-23,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-03-30,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-04-06,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-04-13,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-04-20,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-04-27,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-05-04,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-05-11,100.0
CE04OSPS-SF01B-4F-PCO2WA102,2026-05-18,87.3
CE04OSPS-SF01B-4F-PCO2WA102,2026-05-25,41.9
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-01,36.6
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-08,16.2
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-15,81.3
CE04OSPS-SF01B-4F-PCO2WA102,2026-06-22,21.1
RS01SBPS-PC01A-05-ADCPTD102,2025-10-06,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-10-13,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-10-20,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-10-27,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-11-03,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-11-10,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-11-17,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-11-24,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-12-01,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-12-08,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-12-15,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-12-22,100.0
RS01SBPS-PC01A-05-ADCPTD102,2025-12-29,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-01-05,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-01-12,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-01-19,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-01-26,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-02-02,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-02-09,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-02-16,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-02-23,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-03-02,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-03-09,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-03-16,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-03-23,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-03-30,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-04-06,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-04-13,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-04-20,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-04-27,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-05-04,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-05-11,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-05-18,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-05-25,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-06-01,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-06-08,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-06-15,100.0
RS01SBPS-PC01A-05-ADCPTD102,2026-06-22,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-10-06,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-10-13,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-10-20,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-10-27,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-11-03,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-11-10,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-11-17,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-11-24,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-12-01,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-12-08,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-12-15,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-12-22,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2025-12-29,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-01-05,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-01-12,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-01-19,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-01-26,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-02-02,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-02-09,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-02-16,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-02-23,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-03-02,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-03-09,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-03-16,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-03-23,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-03-30,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-04-06,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-04-13,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-04-20,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-04-27,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-05-04,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-05-11,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-05-18,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-05-25,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-01,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-08,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-15,100.0
RS01SBPS-PC01A-4A-CTDPFA103,2026-06-22,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-10-06,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-10-13,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-10-20,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-10-27,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-11-03,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-11-10,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-11-17,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-11-24,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-01,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-08,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-15,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-22,100.0
RS01SBPS-PC01A-4B-PHSENA102,2025-12-29,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-01-05,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-01-12,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-01-19,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-01-26,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-02-02,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-02-09,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-02-16,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-02-23,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-02,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-09,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-16,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-23,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-03-30,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-04-06,98.8
RS01SBPS-PC01A-4B-PHSENA102,2026-04-13,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-04-20,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-04-27,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-05-04,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-05-11,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-05-18,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-05-25,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-06-01,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-06-08,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-06-15,100.0
RS01SBPS-PC01A-4B-PHSENA102,2026-06-22,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-10-06,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-10-13,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-10-20,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-10-27,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-11-03,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-11-10,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-11-17,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-11-24,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-12-01,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-12-08,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-12-15,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-12-22,100.0
RS01SBPS-PC01A-4C-FLORDD103,2025-12-29,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-01-05,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-01-12,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-01-19,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-01-26,99.9
RS01SBPS-PC01A-4C-FLORDD103,2026-02-02,99.8
RS01SBPS-PC01A-4C-FLORDD103,2026-02-09,99.7
RS01SBPS-PC01A-4C-FLORDD103,2026-02-16,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-02-23,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-03-02,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-03-09,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-03-16,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-03-23,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-03-30,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-04-06,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-04-13,99.3
RS01SBPS-PC01A-4C-FLORDD103,2026-04-20,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-04-27,99.9
RS01SBPS-PC01A-4C-FLORDD103,2026-05-04,99.7
RS01SBPS-PC01A-4C-FLORDD103,2026-05-11,99.8
RS01SBPS-PC01A-4C-FLORDD103,2026-05-18,99.6
RS01SBPS-PC01A-4C-FLORDD103,2026-05-25,99.2
RS01SBPS-PC01A-4C-FLORDD103,2026-06-01,99.8
RS01SBPS-PC01A-4C-FLORDD103,2026-06-08,97.6
RS01SBPS-PC01A-4C-FLORDD103,2026-06-15,100.0
RS01SBPS-PC01A-4C-FLORDD103,2026-06-22,100.0
RS01SBPS-SF01A-2D-PHSENA101,2025-10-06,97.8
RS01SBPS-SF01A-2D-PHSENA101,2025-10-13,96.8
RS01SBPS-SF01A-2D-PHSENA101,2025-10-20,97.2
RS01SBPS-SF01A-2D-PHSENA101,2025-10-27,98.6
RS01SBPS-SF01A-2D-PHSENA101,2025-11-03,98.7
RS01SBPS-SF01A-2D-PHSENA101,2025-11-10,98.7
RS01SBPS-SF01A-2D-PHSENA101,2025-11-17,98.2
RS01SBPS-SF01A-2D-PHSENA101,2025-11-24,99.1
RS01SBPS-SF01A-2D-PHSENA101,2025-12-01,97.8
RS01SBPS-SF01A-2D-PHSENA101,2025-12-08,99.6
RS01SBPS-SF01A-2D-PHSENA101,2025-12-15,99.1
RS01SBPS-SF01A-2D-PHSENA101,2025-12-22,97.9
RS01SBPS-SF01A-2D-PHSENA101,2025-12-29,99.6
RS01SBPS-SF01A-2D-PHSENA101,2026-01-05,99.5
RS01SBPS-SF01A-2D-PHSENA101,2026-01-12,100.0
RS01SBPS-SF01A-2D-PHSENA101,2026-01-19,97.9
RS01SBPS-SF01A-2D-PHSENA101,2026-01-26,98.8
RS01SBPS-SF01A-2D-PHSENA101,2026-02-02,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-02-09,97.8
RS01SBPS-SF01A-2D-PHSENA101,2026-02-16,99.5
RS01SBPS-SF01A-2D-PHSENA101,2026-02-23,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-03-02,98.7
RS01SBPS-SF01A-2D-PHSENA101,2026-03-09,98.2
RS01SBPS-SF01A-2D-PHSENA101,2026-03-16,99.6
RS01SBPS-SF01A-2D-PHSENA101,2026-03-23,98.7
RS01SBPS-SF01A-2D-PHSENA101,2026-03-30,97.8
RS01SBPS-SF01A-2D-PHSENA101,2026-04-06,100.0
RS01SBPS-SF01A-2D-PHSENA101,2026-04-13,99.6
RS01SBPS-SF01A-2D-PHSENA101,2026-04-20,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-04-27,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-05-04,97.8
RS01SBPS-SF01A-2D-PHSENA101,2026-05-11,100.0
RS01SBPS-SF01A-2D-PHSENA101,2026-05-18,98.3
RS01SBPS-SF01A-2D-PHSENA101,2026-05-25,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-06-01,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-06-08,98.3
RS01SBPS-SF01A-2D-PHSENA101,2026-06-15,99.1
RS01SBPS-SF01A-2D-PHSENA101,2026-06-22,97.8
RS01SBPS-SF01A-2D-PHSENA101,2026-06-29,93.8
RS01SBPS-SF01A-3A-FLORTD101,2026-01-05,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-01-12,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-01-19,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-01-26,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-02-02,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-02-09,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-02-16,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-02-23,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-03-02,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-03-09,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-03-16,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-03-23,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-03-30,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-04-06,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-04-13,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-04-20,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-04-27,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-05-04,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-05-11,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-05-18,100.0
RS01SBPS-SF01A-3A-FLORTD101,2026-05-25,100.0
